"Data Source","World Development Indicators",

"Last Updated Date","2016-10-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Netherlands","NLD","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","12780.9695747786","13028.3617681599","13232.4876092964","13729.112582332","14057.2330309503","14351.3071155124","15025.5657180023","15552.4273621113","16169.4872407885","16263.1697740798","16121.5909634461","15629.3920607216","15332.9404773707","15467.2301228291","15499.1673650192","15641.4234309759","15923.1776521645","16150.9765353351","16295.898829848","16709.535251779","17265.2596815611","17593.549536357","17585.989866284","17605.4839194858","17841.1251904913","18226.2402479819","19041.0104579027","19699.1346988173","20687.7073564634","21755.4926734383","22408.5281912029","22702.0385921069","22814.363464078","22656.1927906596","22709.1788714015","22850.8338701227","22735.4958383212","23112.4608637664","23231.8148005321","22630.5496734237","22520.4067061892","22451.8700675994","22110.9067580432","21739.0442431185","21663.6306824291","21899.7397496594","",
"Norway","NOR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","13943.4779498438","14610.7047292037","14894.1236210375","15317.9390222471","15676.2348326329","16414.8132172194","17310.8474930937","18319.3043689543","17959.2086973416","18649.9152415389","18974.9775589589","18966.8987095589","19109.2945550124","19423.349554148","19986.7698733895","21765.2945532553","22782.8906433962","22536.5340682814","21942.3188279788","21718.3938919622","21793.6653786418","22142.1841122932","22535.2161016807","22910.155840153","23553.4185282579","24277.8513192182","25682.4942838787","26340.7394710082","26925.0641735194","27739.8970827231","28712.7057462152","29156.8199327393","29909.4566924142","30683.5613553839","32164.5600735824","33352.7365614941","34726.5811132007","36193.5672745785","36344.3456481076","35899.0911211861","36788.4099968596","37167.3130655293","37956.2554945378","38509.283019088","38733.8532618881","39052.9081278372","",
"Nepal","NPL","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368.23472256266","375.010866829824","380.432028472889","378.12611119106","391.686898373438","408.057051313229","415.766370194171","416.806216840544","436.277870906326","457.758861017663","454.772905562143","521.731241613152","533.013117195957","544.749713598779","","",
"Nauru","NRU","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","11973.3256848393","11848.3958679125","12462.373019818","13254.0680772259","13501.2491483967","13143.2989011697","12601.5667242771","12154.2998447402","12367.502765767","12357.5438280312","12312.3961457941","12516.0646962291","12221.4759040839","12428.066582352","12798.3228876539","12893.3711617602","13427.6935107698","13690.4456744222","14052.6292025752","14126.9716684845","14054.2095243526","13070.9005619211","12976.3636301983","13322.5258075485","13985.5867309363","14355.8334173476","14839.8378798431","15044.2665786919","15348.0700098235","15729.3925994497","15856.6933786922","16186.0477833795","16699.8832588105","17389.4435621317","18051.6347745073","18673.316132297","19008.0620204759","19558.1652261407","19258.03341252","19333.128484962","19567.0632889063","20050.9635156152","20422.1296565766","20890.5680561023","21119.2781154129","","",
"OECD members","OED","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","9900.8769055712","10226.95231295","10720.8816939461","11205.9022504186","11167.0675358435","11314.2241137028","11704.3676077056","12002.1965799625","12362.2326489775","12703.454200663","12733.7594443971","12789.2008764809","12869.4007791526","13156.2985586243","13478.2076309361","13888.869317979","14326.0402526131","14734.3601207361","15226.7615778946","15645.6691495132","15996.3924267719","16069.6058190703","16359.1533457764","16561.126866429","16899.5607553023","17146.313442459","17539.5088817946","17933.9490737954","18369.474593593","18960.4185308446","19543.7779248888","19832.6765704016","20122.3009796536","20422.1154936059","20886.3282787653","21345.285488884","21750.9653298614","22102.9456333043","21972.754677221","21526.9325863169","21804.3854210883","21993.6235050311","22100.3285377099","22203.7732878364","22445.5449332896","22784.0377053921","",
"Oman","OMN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4099.41134767662","4263.36027636911","4196.14840001731","4652.68769440408","4812.76188587658","4830.89737844525","4977.83055919871","5845.70166230592","6038.32874547645","6520.14002918071","6372.81260393482","5806.54027535521","6094.59288822303","5898.78497650908","5693.82702186109","","",
"Other small states","OSS","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3073.00585416029","3105.10962780418","3214.92908150723","3321.65349528962","3644.95884208649","3714.88754643678","4012.71092798927","4242.852613107","4432.84578128029","4364.551333494","4436.43875328114","4530.59377289315","4612.60612497105","4712.00572162361","4786.24419225271","","",
"Pakistan","PAK","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","567.051853701569","568.547598724355","607.125137560604","593.889385464605","602.876575712563","578.612452024172","636.751165944657","633.896888622063","639.500354052512","667.702524218972","697.631832554474","709.147767591449","702.935991029086","737.588873586348","724.022945733486","712.351297974858","707.366879280117","695.927611231244","751.106447592535","822.773687009141","822.219640143748","840.312383744554","852.458932812196","830.923504445803","831.673083975505","851.654797039775","875.749529612199","875.407226958994","903.395553374923","916.69892279131","",
"Panama","PAN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","1776.3731846837","2173.46465048664","1901.7839300793","1978.58286034859","2241.55086561294","2287.7256682822","2358.93504693872","2334.44262179037","1999.61531248788","2368.13485554701","2078.78392957379","2317.61714632511","2555.22562184056","2712.34533448254","2686.8600617758","2498.73620741905","2710.58758473796","2881.39942199812","3346.33972924415","3294.80723450878","3226.84190465237","3265.43005477985","3427.55662550911","3659.65149828777","3749.95464228089","4007.41572429742","4108.98479624415","4252.86864145191","4483.93120707878","4553.75416321962","4769.60955181403","4839.66594668853","4993.15147597194","5118.86028072286","5266.43373862421","","",
"Peru","PER","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","1417.45914959671","1464.43865439406","1592.63175975104","1719.24241402061","1770.92982953404","1836.3651098874","1941.19159810731","1997.7275326918","2137.10665690135","2171.36812704492","2390.82546026859","2397.88289823168","2422.42962962658","2406.9134023336","2500.97826110647","2531.36754772371","2528.03406684179","2483.20531651358","2359.24739144504","2417.16773588737","2337.26878216422","2450.73251839351","2334.73708969019","2152.80645385819","2161.29903026223","2148.99427503079","2415.76006315759","2628.90752572689","2356.92326529343","1929.49166338675","1878.64543644826","1908.55704357377","1856.5877362501","1901.53723514634","2043.05838988058","2198.45412123033","2213.45295139991","2257.95361040655","2180.62450078933","2118.95193020233","2142.79142386617","2135.75492450374","2211.15360816026","2238.44419413796","2286.01828615729","2340.75653742299","2455.95341158637","2636.04776218706","2834.9029799385","2878.68111679684","3089.78924478507","3232.30576433972","3384.21177717689","3517.48269578033","3614.78239666362","3689.34165380909","",
"Philippines","PHL","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","728.306496667115","738.922351863782","755.546748871292","775.054439615759","780.60396102767","793.65426666595","809.161433090643","825.136716786992","838.581472895924","847.009663648684","847.350038947141","851.130016173832","854.305439935103","878.016716912767","895.145016686603","912.087312115763","931.379240112434","953.791746582513","976.31743032877","995.963972262717","1012.68405095873","1011.43912182045","1018.14388205627","996.733713957539","972.573163201775","935.647117604417","941.092099629599","953.344474725679","986.362663889602","1009.21209751421","1036.80022300449","1034.14204494045","1042.09854540026","1048.4072559966","1062.1366048757","1077.43802065355","1101.98186413113","1131.54731701719","1145.25079319613","1165.94365463376","1200.61724866331","1223.40613521916","1259.17478348393","1301.50466600872","1352.72828046903","1387.24290801362","1421.31003992511","1463.88814860244","1495.37500301143","1507.80921179837","1534.9295053675","1595.65681905454","1674.5380746191","1740.56247523031","1805.98303031225","1887.65270425548","",
"Palau","PLW","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3252.99530554745","3455.97753808325","3527.21227830299","3706.8481067065","3865.20289172964","3982.23896643526","4328.08783686194","4636.48809153626","4867.78589081048","5146.34345307983","5362.66626810546","5484.54770681716","5675.94952593421","5769.90824637394","6018.53084757285","6164.07419581723","6455.28846678587","6873.87027282424","7290.55077903041","7535.77441495893","7759.63395513763","7997.97805960092","8053.88457425121","8076.9753761359","8287.27837520977","8540.64037280061","",
"Pre-demographic dividend","PRE","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","1019.52442401001","978.131371960845","871.107757017281","811.992451835605","824.098426465811","722.736190513202","626.83878879559","652.136881793","624.827531633964","680.288612695247","683.272676933536","701.175390209035","684.590927810901","655.349270859664","672.277717630664","734.019613279342","713.739890616999","712.032044781098","685.943173467739","672.314250116666","797.257504258909","789.121447846015","846.321982895691","879.776577836256","915.419423511047","820.940219444176","965.592968481251","851.495530633293","971.174760766019","921.940443792289","892.83116330499","883.233408394038","968.737740915203","971.51456101973","","",
